Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Flag,Promo_Flag,Subscriber_Flag,Purchase_Freq_Annual,Est_Annual_Revenue,Promo_Dependency_Score,Satisfaction_Score,Loyalty_Index_A,Loyalty_Index_B,Value_Tier,Retention_Risk,Organic_Buyer,Segment
2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months,0,0,0,4,356,0,0.2800000000000001,0.4695678271308523,0.373945945945946,Medium,0,1,Loyal Organic
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly,0,0,0,4,308,0,0.31999999999999995,0.23487394957983193,0.3842393822393822,Medium,0,1,Casual Organic
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly,0,0,0,4,376,0,0.15999999999999998,0.1940576230492197,0.33349034749034745,Medium,0,1,Casual Organic
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly,0,0,0,52,5200,0,0.6399999999999999,0.5438775510204081,0.874,Premium,0,1,Loyal Organic
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly,0,0,0,26,2496,0,0.08000000000000007,0.44707883153261296,0.4691969111969112,Premium,0,1,Loyal Organic
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,No,15,Venmo,Bi-Weekly,0,0,0,26,936,0,0.6,0.31442577030812324,0.5307335907335907,High,0,1,Casual Organic
2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,No,42,Bank Transfer,Fortnightly,0,0,0,26,702,0,0.040000000000000036,0.5899359743897559,0.3166640926640927,High,0,1,Loyal Organic
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly,0,0,0,4,268,0,0.4,0.2144657863145258,0.4091505791505792,Medium,0,1,Casual Organic
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly,0,0,0,26,2366,0,0.11999999999999993,0.3246298519407763,0.47315830115830115,Premium,0,1,Casual Organic
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47,Cash,Annually,0,0,0,1,62,0,0.8,0.46938775510204084,0.5332432432432432,Low,0,1,Loyal Organic
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Free Shipping,No,No,34,Credit Card,Annually,0,0,0,1,88,0,0.2,0.336734693877551,0.32525096525096525,Low,0,1,Casual Organic
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly,0,0,0,52,3432,0,0.7600000000000001,0.6459183673469387,0.7794749034749036,Premium,0,1,Loyal Organic
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,No,5,PayPal,Quarterly,0,0,0,4,260,0,0.8800000000000001,0.06140456182472989,0.5765328185328185,Medium,0,1,Casual Organic
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly,0,0,0,4,100,0,0.72,0.39813925570228087,0.5081776061776062,Low,0,1,Loyal Organic
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually,0,0,0,1,64,0,0.9199999999999999,0.17346938775510204,0.5753976833976833,Low,0,1,Casual Organic
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually,0,0,0,1,72,0,0.9199999999999999,0.2755102040816326,0.5760154440154439,Low,0,1,Casual Organic
2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly,0,0,0,26,1924,0,0.7600000000000001,0.5899359743897559,0.6630270270270271,Premium,0,1,Loyal Organic
2229,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Free Shipping,No,No,5,Credit Card,Weekly,0,0,0,52,2600,0,0.4800000000000001,0.3908163265306122,0.6172277992277992,Premium,0,1,Casual Organic
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Express,No,No,50,Venmo,Monthly,0,0,0,12,1164,0,0.5599999999999999,0.5754901960784313,0.5343397683397684,High,0,1,Loyal Organic
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,No,No,33,Venmo,Fortnightly,0,0,0,26,936,0,0.5199999999999999,0.4980992396958783,0.5027335907335907,High,0,1,Loyal Organic
2232,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly,0,0,0,52,2548,0,0.6399999999999999,0.35,0.6692123552123552,Premium,0,1,Casual Organic
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,No,No,14,Cash,Fortnightly,0,0,0,26,1664,0,0.6,0.30422168867547017,0.5869498069498069,Premium,0,1,Casual Organic
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,No,No,48,Credit Card,Monthly,0,0,0,12,372,0,0.8,0.5550820328131252,0.5571814671814672,Medium,0,1,Loyal Organic
2235,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,No,Express,No,No,26,Cash,Weekly,0,0,0,52,3432,0,0.6,0.6051020408163266,0.7234749034749035,Premium,0,1,Loyal Organic
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,No,No,44,Credit Card,Annually,0,0,0,1,82,0,0.8,0.4387755102040816,0.5347876447876447,Low,0,1,Loyal Organic
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly,0,0,0,26,2288,0,0.08000000000000007,0.3450380152060824,0.45313513513513515,Premium,0,1,Casual Organic
2238,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,No,31,Venmo,Every 3 Months,0,0,0,4,136,0,0.5199999999999999,0.3267106842737095,0.44095752895752893,Low,0,1,Casual Organic
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Standard,No,No,18,Debit Card,Weekly,0,0,0,52,4368,0,0.5199999999999999,0.523469387755102,0.7677528957528957,Premium,0,1,Loyal Organic
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41,Credit Card,Every 3 Months,0,0,0,4,384,0,0.5199999999999999,0.4287515006002401,0.4601081081081081,Medium,0,1,Loyal Organic
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,No,No,18,Debit Card,Every 3 Months,0,0,0,4,284,0,0.72,0.1940576230492197,0.5223861003861003,Medium,0,1,Casual Organic
2242,18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,0,0,0,26,2002,0,0.4,0.19197679071628648,0.5430501930501931,Premium,0,1,Casual Organic
2243,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,Next Day Air,No,No,5,Credit Card,Bi-Weekly,0,0,0,26,1716,0,0.5199999999999999,0.2123849539815926,0.562965250965251,Premium,0,1,Casual Organic
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13,Debit Card,Annually,0,0,0,1,21,0,0.4800000000000001,0.12244897959183673,0.4180772200772201,Low,0,1,Casual Organic
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,No,22,PayPal,Annually,0,0,0,1,37,0,0.9199999999999999,0.21428571428571427,0.5733127413127412,Low,0,1,Casual Organic
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,No,45,PayPal,Fortnightly,0,0,0,26,2340,0,0.9600000000000002,0.6205482192877151,0.7651505791505792,Premium,0,1,Loyal Organic
2247,49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39,PayPal,Every 3 Months,0,0,0,4,384,0,0.72,0.40834333733493394,0.530108108108108,Medium,0,1,Loyal Organic
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,Next Day Air,No,No,18,Venmo,Annually,0,0,0,1,37,0,0.7600000000000001,0.17346938775510204,0.5173127413127414,Low,0,1,Casual Organic
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,No,19,PayPal,Fortnightly,0,0,0,26,1716,0,0.36,0.3552420968387355,0.5069652509652509,Premium,0,1,Casual Organic
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly,0,0,0,52,2340,0,0.72,0.6357142857142857,0.6811505791505792,Premium,0,1,Loyal Organic
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,No,Store Pickup,No,No,19,Credit Card,Weekly,0,0,0,52,4628,0,0.8399999999999999,0.5336734693877551,0.8998301158301157,Premium,0,1,Loyal Organic
2252,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly,0,0,0,12,1128,0,0.5199999999999999,0.28977591036414563,0.5175598455598456,High,0,1,Casual Organic
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Express,No,No,21,Bank Transfer,Annually,0,0,0,1,96,0,0.5599999999999999,0.20408163265306123,0.45186872586872584,Low,0,1,Casual Organic
2254,62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,No,No,22,PayPal,Monthly,0,0,0,12,372,0,0.040000000000000036,0.28977591036414563,0.2911814671814672,Medium,0,1,Casual Organic
2255,24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,No,No,44,PayPal,Every 3 Months,0,0,0,4,316,0,0.68,0.45936374549819925,0.5108571428571429,Medium,0,1,Loyal Organic
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,No,42,Bank Transfer,Quarterly,0,0,0,4,156,0,0.8399999999999999,0.43895558223289316,0.5545019305019304,Low,0,1,Loyal Organic
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,No,Standard,No,No,33,Credit Card,Quarterly,0,0,0,4,88,0,1.0,0.34711884753901556,0.6052509652509652,Low,0,1,Casual Organic
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,No,No,6,Bank Transfer,Annually,0,0,0,1,32,0,0.68,0.05102040816326531,0.48892664092664095,Low,0,1,Casual Organic
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,0,0,0,4,284,0,0.72,0.45936374549819925,0.5223861003861003,Medium,0,1,Loyal Organic
2260,60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24,Cash,Annually,0,0,0,1,96,0,0.31999999999999995,0.23469387755102042,0.3678687258687259,Low,0,1,Casual Organic
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Express,No,No,16,PayPal,Quarterly,0,0,0,4,328,0,0.9600000000000002,0.17364945978391358,0.6097837837837838,Medium,0,1,Casual Organic
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,No,No,12,Bank Transfer,Fortnightly,0,0,0,26,1976,0,0.7600000000000001,0.283813525410164,0.667042471042471,Premium,0,1,Casual Organic
2263,53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,No,No,50,PayPal,Monthly,0,0,0,12,264,0,0.24000000000000005,0.5754901960784313,0.35284169884169886,Medium,0,1,Loyal Organic
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,No,42,Cash,Quarterly,0,0,0,4,160,0,0.4,0.43895558223289316,0.4008108108108108,Low,0,1,Loyal Organic
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50,PayPal,Monthly,0,0,0,12,1104,0,0.5599999999999999,0.5754901960784313,0.5297065637065637,High,0,1,Loyal Organic
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10,PayPal,Quarterly,0,0,0,4,376,0,0.5599999999999999,0.1124249699879952,0.47349034749034746,Medium,0,1,Casual Organic
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly,0,0,0,52,2288,0,0.72,0.6663265306122449,0.6771351351351351,Premium,0,1,Loyal Organic
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,No,No,37,Venmo,Weekly,0,0,0,52,2548,0,0.5199999999999999,0.7173469387755103,0.6272123552123552,Premium,0,1,Loyal Organic
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly,0,0,0,12,312,0,0.08000000000000007,0.21834733893557423,0.30054826254826256,Medium,0,1,Casual Organic
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,No,No,27,Credit Card,Annually,0,0,0,1,38,0,0.7600000000000001,0.2653061224489796,0.5173899613899614,Low,0,1,Casual Organic
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,No,No,7,Venmo,Weekly,0,0,0,52,3744,0,0.4,0.41122448979591836,0.6775675675675675,Premium,0,1,Loyal Organic
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,No,49,PayPal,Quarterly,0,0,0,4,396,0,0.36,0.5103841536614646,0.405034749034749,Medium,0,1,Loyal Organic
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Standard,No,No,44,PayPal,Monthly,0,0,0,12,456,0,0.6,0.514265706282513,0.4936679536679537,Medium,0,1,Loyal Organic
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,No,No,13,PayPal,Bi-Weekly,0,0,0,26,2496,0,0.9199999999999999,0.2940176070428171,0.7631969111969111,Premium,0,1,Casual Organic
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Next Day Air,No,No,38,PayPal,Fortnightly,0,0,0,26,702,0,0.8,0.5491196478591436,0.5826640926640927,High,0,1,Loyal Organic
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly,0,0,0,52,1248,0,0.7600000000000001,0.4418367346938775,0.6108262548262549,High,0,1,Loyal Organic
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly,0,0,0,52,4264,0,0.6399999999999999,0.5948979591836734,0.8017220077220077,Premium,0,1,Loyal Organic
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly,0,0,0,4,224,0,0.8399999999999999,0.1940576230492197,0.5597528957528957,Medium,0,1,Casual Organic
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months,0,0,0,4,100,0,0.5199999999999999,0.07160864345738295,0.43817760617760615,Low,0,1,Casual Organic
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,No,No,35,Bank Transfer,Quarterly,0,0,0,4,268,0,0.15999999999999998,0.3675270108043217,0.32515057915057916,Medium,0,1,Casual Organic
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,No,No,31,Credit Card,Fortnightly,0,0,0,26,546,0,0.11999999999999993,0.4776910764305722,0.3326177606177606,Medium,0,1,Loyal Organic
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,No,No,41,Bank Transfer,Annually,0,0,0,1,27,0,0.2,0.40816326530612246,0.32054054054054054,Low,0,1,Loyal Organic
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually,0,0,0,1,97,0,0.68,0.07142857142857142,0.49394594594594593,Low,0,1,Casual Organic
2284,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,No,34,Credit Card,Fortnightly,0,0,0,26,1170,0,0.6399999999999999,0.5083033213285314,0.5628030888030888,High,0,1,Loyal Organic
2285,32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Express,No,No,20,Venmo,Annually,0,0,0,1,63,0,0.6399999999999999,0.19387755102040816,0.4773204633204633,Low,0,1,Casual Organic
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,0,0,0,4,400,0,0.8399999999999999,0.39813925570228087,0.5733436293436293,Medium,0,1,Loyal Organic
2287,67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,No,35,Venmo,Quarterly,0,0,0,4,152,0,0.0,0.3675270108043217,0.26019305019305017,Low,0,1,Casual Organic
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,Store Pickup,No,No,6,Debit Card,Annually,0,0,0,1,45,0,0.2,0.05102040816326531,0.32193050193050193,Low,0,1,Casual Organic
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,No,50,PayPal,Weekly,0,0,0,52,4732,0,0.5199999999999999,0.85,0.7958610038610039,Premium,0,1,Loyal Organic
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,No,47,Venmo,Weekly,0,0,0,52,4264,0,0.6399999999999999,0.8193877551020408,0.8017220077220077,Premium,0,1,Loyal Organic
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly,0,0,0,4,192,0,0.31999999999999995,0.245078031212485,0.37528185328185326,Medium,0,1,Casual Organic
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13,Credit Card,Quarterly,0,0,0,4,120,0,1.0,0.1430372148859544,0.6077220077220077,Low,0,1,Casual Organic
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly,0,0,0,12,408,0,0.5199999999999999,0.3816126450580232,0.4619613899613899,Medium,0,1,Casual Organic
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months,0,0,0,4,272,0,0.31999999999999995,0.17364945978391358,0.38145945945945947,Medium,0,1,Casual Organic
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,No,No,40,Debit Card,Annually,0,0,0,1,95,0,1.0,0.3979591836734694,0.6057915057915058,Low,0,1,Loyal Organic
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly,0,0,0,4,88,0,0.15999999999999998,0.4695678271308523,0.31125096525096524,Low,0,1,Loyal Organic
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months,0,0,0,4,352,0,0.0,0.5205882352941177,0.27563706563706564,Medium,0,1,Loyal Organic
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly,0,0,0,4,332,0,0.8800000000000001,0.020588235294117647,0.582092664092664,Medium,0,1,Casual Organic
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months,0,0,0,4,348,0,0.15999999999999998,0.1124249699879952,0.3313281853281853,Medium,0,1,Casual Organic
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months,0,0,0,4,228,0,0.4800000000000001,0.5001800720288115,0.4340617760617761,Medium,0,1,Loyal Organic
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly,0,0,0,12,1056,0,0.7600000000000001,0.4530412164865946,0.5960000000000001,High,0,1,Loyal Organic
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually,0,0,0,1,20,0,0.15999999999999998,0.20408163265306123,0.306,Low,0,1,Casual Organic
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly,0,0,0,12,468,0,0.44000000000000006,0.4530412164865946,0.4385945945945946,Medium,0,1,Loyal Organic
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly,0,0,0,26,1846,0,0.9199999999999999,0.4776910764305722,0.7130038610038609,Premium,0,1,Loyal Organic
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly,0,0,0,26,1898,0,0.8800000000000001,0.25320128051220486,0.703019305019305,Premium,0,1,Casual Organic
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly,0,0,0,52,3276,0,0.040000000000000036,0.8193877551020408,0.5154285714285715,Premium,0,1,Loyal Organic
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly,0,0,0,26,2028,0,0.36,0.2429971988795518,0.5310579150579151,Premium,0,1,Casual Organic
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually,0,0,0,1,96,0,0.4,0.29591836734693877,0.39586872586872585,Low,0,1,Casual Organic
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly,0,0,0,4,324,0,0.36,0.23487394957983193,0.39947490347490344,Medium,0,1,Casual Organic
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,0,0,0,4,380,0,1.0,0.04099639855942377,0.6277992277992277,Medium,0,1,Casual Organic
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly,0,0,0,12,816,0,0.8399999999999999,0.21834733893557423,0.6054671814671814,High,0,1,Casual Organic
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,0,0,0,4,112,0,0.9199999999999999,0.1124249699879952,0.5791042471042471,Low,0,1,Casual Organic
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months,0,0,0,4,120,0,0.4800000000000001,0.20426170468187277,0.42572200772200774,Low,0,1,Casual Organic
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly,0,0,0,26,806,0,0.8800000000000001,0.5287114845938375,0.6186949806949806,High,0,1,Loyal Organic
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,0,0,0,4,380,0,0.7600000000000001,0.13283313325330132,0.5437992277992278,Medium,0,1,Casual Organic
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly,0,0,0,4,316,0,0.4,0.5103841536614646,0.4128571428571428,Medium,0,1,Loyal Organic
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually,0,0,0,1,39,0,0.5199999999999999,0.061224489795918366,0.43346718146718144,Low,0,1,Casual Organic
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly,0,0,0,12,408,0,0.8800000000000001,0.351000400160064,0.58796138996139,Medium,0,1,Casual Organic
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually,0,0,0,1,28,0,0.24000000000000005,0.29591836734693877,0.3346177606177606,Low,0,1,Casual Organic
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly,0,0,0,12,456,0,1.0,0.3612044817927171,0.6336679536679537,Medium,0,1,Casual Organic
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months,0,0,0,4,220,0,0.4800000000000001,0.10222088835534213,0.43344401544401545,Medium,0,1,Casual Organic
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly,0,0,0,26,806,0,0.2,0.43687474989996,0.3806949806949807,High,0,1,Loyal Organic
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,0,0,0,26,2184,0,0.8,0.37565026010404157,0.697104247104247,Premium,0,1,Casual Organic
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly,0,0,0,12,1116,0,0.8800000000000001,0.43263305322128853,0.6426332046332046,High,0,1,Loyal Organic
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually,0,0,0,1,28,0,0.4,0.1836734693877551,0.3906177606177606,Low,0,1,Casual Organic
